,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Daily,Weekly,Monthly,Hours In,Hours Out,Amount,Usage in Hours,Hourly
1324,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"1,416.65",225256778-004,"PUMP 6"" DBA-SILENCER VAC ASSIST - DIESEL",1,708.3,"1,416.65","4,248.23",2889.3,1858,"1,416.65",,708.3
1325,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",USS CORPORATION,GARY,IN,46402-3101,"2,130.89",950351972-150,FORKLIFT ROUGH TERRAIN 8000# 15-22' 4WD,1,388,892,"2,084.00",. 00,2645.7,"2,084.00",,
1326,0.977,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-028,"GLO/OFFICE CONTAINER 8X20X8'6""",1,,,395,,,395,,
1327,0.977,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-028,"CONTAINER 8X20X8'6""",1,,,125,,,125,,
1328,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",COARSE CRUSHER STEP 3,MOUNTAIN IRON,MN,55768-3013,"1,822.95",227047637-001,BOOM 60-64' ARTICULATING,1,680,"1,450.00","3,289.00",3648.9,3646,"1,450.00",,
1329,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",COARSE CRUSHER STEP 3,MOUNTAIN IRON,MN,55768-3013,"1,822.95",227047637-001,,,,,,,,175,,
1330,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-034,"GLO/OFFICE CONTAINER 8X20X8'6""",1,,,395,,,395,,
1331,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-034,"CONTAINER 8X20X8'6""",1,,,125,,,125,,
1332,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214026550-005,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,861.91,"1,507.00",,
1333,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,629.06",218905142-003,BOX 25 YD DEWATERING ROLL TARP,1,79.00 79.00,549,"2,196.00",,,"2,196.00",,
1334,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,629.06",218905142-003,BOX 25 YD DEWATERING ROLL TARP,1,79.00 79.00,549,"2,196.00",,,"2,196.00",,
1335,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,629.06",218905142-003,HOSE 3X20 TANK TRUCK CAMLOCK,2,19.72 19.72,39.46,118.53,,,237.06,,
1336,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",KEETAC FAB SHOP,KEEWATIN,MN,55753,"1,774.00",228303276-002,FORKLIFT VARIABLE REACH 5000# 16-20',1,374,843,"1,774.00",. 00,1192.5,"1,774.00",,
1337,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,510,214566431-008,VERTICAL LIFT 15' ELEC SELF PROPELLED,1,142,281,510,. 00,220,510,,
1338,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214027488-010,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,500,"1,507.00",,
1339,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,857.00",214266122-009,SKID STEER MINI 301-600# TRACKED,1,270,766,"1,857.00",. 00,478.71,"1,857.00",,
1340,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,629.06",218905142-005,BOX 25 YD DEWATERING ROLL TARP,1,79.00 79.00,549,"2,196.00",,,"2,196.00",,
1341,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,629.06",218905142-005,BOX 25 YD DEWATERING ROLL TARP,1,79.00 79.00,549,"2,196.00",,,"2,196.00",,
1342,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,629.06",218905142-005,HOSE 3X20 TANK TRUCK CAMLOCK,2,19.72 19.72,39.46,118.53,,,237.06,,
1343,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"4,310.00",211921357-005,EXCAVATOR 30000-34999#REDUCED TAIL SWING,1,729,"1,971.00","4,310.00",. 00,3037.7,"4,310.00",,
1344,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",WHEELING MACHINE PRODUCTS,PINE BLUFF,AR,71602-3117,"1,652.77",229077959-003,MINI EXCAVATOR 14800-19999#,1,475,"1,575.00","3,375.00",526.2,505,"1,575.00",,
1345,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-042,"GLO/OFFICE CONTAINER 8X20X8'6""",1,,,395,,,395,,
1346,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-042,"CONTAINER 8X20X8'6""",1,,,125,,,125,,
1347,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,"2,130.00",212493468-014,BOOM 30-39' ARTICULATING IC 4WD,1,513,"1,049.00","2,130.00",. 00,1368.7,"2,130.00",,
1348,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL-FAIRFIELD WORKS,FAIRFIELD,AL,35064-1368,"1,005.57",190103876-036,BOX 25 YD VACUUM ROLL OFF,1,34.47,241.34,965.41,,,965.41,,241.34
1349,0.516,"UNITED RENTALS (NORTH AMERICA), INC.",PITTSBURGH INT'L,CORAOPOLIS PA,,15108-2616,"1,893.90",220728604-001,BOOM 60-64' ARTICULATING,1,574,"1,290.00","3,130.00",50,44.6,"1,290.00",,
1350,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"4,310.00-",211921357-009,EXCAVATOR 30000-34999#REDUCED TAIL SWING,1,729,"1,971.00","4,310.00",. 00,3037.7,"4,310.00-",,
1351,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-041,TANK 6500 GAL TD POLY W/LINER,1,27.5,192.5,770,,,770,,
1352,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-041,BERM 7500 GAL EZ SET FENCE,1,24.39,170.75,683.01,,,683.01,,
1353,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS,GARY,IN,46402-3101,"2,627.83",210057423-014,SKID STEER TRACK LOADER 2000-2399#,1,529,"1,245.00","2,570.00",. 00,1197.4,"2,570.00",,
1354,0.992,"UNITED RENTALS (NORTH AMERICA), INC.",USS,GARY,IN,46402-3101,"2,627.83",210057423-006,SKID STEER TRACK LOADER 2000-2399#,1,529,"1,245.00","2,570.00",. 00,1197.4,"2,570.00",,
1355,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",,GRANITE CITY,IL,62040,605,790032319-019,"GLO/OFFICE CONTAINER 8X40X9'6""",1,,,605,,,605,,
1356,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP I&II,MOUNTAIN IRON,MN,55768-3013,"1,890.00",206030745-015,BOOM 40-50' ARTICULATING,1,395,890,"1,890.00",. 00,2169,"1,890.00",,
1357,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,578,228588022-002,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,87,205,578,. 00,416.2,578,,
1358,0.964,"UNITED RENTALS (NORTH AMERICA),INC.",USS CORPORATION,GARY IN,,46402-3101,"2,130.89",950351972-148,FORKLIFT ROUGH TERRAIN 8000# 15-22' 4WD,1,388,892,"2,084.00",. 00,2645.7,"2,084.00",,
1359,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768,264.27,227673289-001,BEACON; SERVICEMATE TRELE,1,,,62.77,,,62.77,,
1360,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768,264.27,227673289-001,SHOP SUPPLIES,1,,,7.75,,,7.75,,
1361,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768,264.27,227673289-001,TRAVEL,,,,155,50,,77.5,,
1362,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768,264.27,227673289-001,LABOR-REPAIR,,,,155,75,,116.25,,
1363,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-043,"GLO/OFFICE CONTAINER 8X20X8'6""",1,,,395,,,395,,
1364,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-043,"CONTAINER 8X20X8'6""",1,,,125,,,125,,
1365,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",USS IRVIN DOOR 7 RD,WEST MIFFLIN,PA,15122,911.04,194796296-020,FORKLIFT WHSE 3000# GAS/LP,1,128,319,911.04,. 00,232.6,911.04,,
1366,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC,KEEWATIN,MN,55753,469,225904068-002,SCISSOR LIFT 19' ELECTRIC,1,120,280,469,. 00,96.4,469,,
1367,0.42,"UNITED RENTALS (NORTH AMERICA), INC.",USS STEEL RESEARCH,MUNHALL,PA,15120-5044,7000,,SWEEPER ADVANCE WALKBEHIND,1,7000,,,,10,7000,,
1368,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USSTEEL MINNTAC,MOUNTAIN IRON,MN,55768-3013,"5,107.00",219047809-002,AIR CONDITION 25-30 TON WITH HEAT 480V,1,"1,485.15","1,856.90","5,107.00",. 00,1,"5,107.00",,
1369,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214602284-011,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,300,470,,
1370,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,905.00",197892331-027,MODULAR BLDG 24X60 W/1-RR,1,,,"1,815.00",,,"1,815.00",,
1371,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,905.00",197892331-027,OFFICE TRAILER STEPS,2,,,45,,,90,,
1372,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",CENTRAL SHOPS,MOUNTAIN IRON,MN,55768-3013,"3,451.00",227357626-001,BOOM 60-64' TELESCOPIC,1,747,"1,534.00","3,101.00",. 00,2141.4,"3,101.00",,
1373,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"2,133.00",216226052-002,BOOM 30-33' ARTICULATING DC,1,594,"1,214.00","2,133.00",. 00,87,"2,133.00",,
1374,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,"2,130.00",212493468-006,BOOM 30-39' ARTICULATING IC 4WD,1,513,"1,049.00","2,130.00",. 00,1368.7,"2,130.00",,
1375,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,791,214551178-003,SWEEPER WALKBEHIND,1,199,453,791,. 00,285,791,,
1376,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",USS IRVIN DOOR 7 RD,WEST MIFFLIN,PA,15122,"2,000.00",211446107-016,FORKLIFT WHSE 8000# GAS/LP,1,300,700,"2,000.00",. 00,2,"2,000.00",,
1377,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"7,603.00",232441285-001,CRANE 2.25 TON WALKBEHIND ELECTRIC,1,995,"2,450.00","5,728.00",. 00,426,"5,728.00",,
1378,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"7,737.82",229285231-003,"PUMP 4"" 40-50HP VENTURI PRIME DIESEL",1,437.56 437.56,873.4,"2,618.55",. 00,8033.2,"2,618.55",,
1379,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"7,737.82",229285231-003,HOSE 4X20 RUBBER SUCTION QC,1,40.28 40.28,80.62,240.62,,,240.62,,
1380,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"7,737.82",229285231-003,HOSE 4X50 RUBBER DISCHARGE - QC,12,62.44 62.44,124.94,375.02,,,"4,500.24",,
1381,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"7,737.82",229285231-003,"4"" QC STRAINER",1,1.59 1.59,3.21,9.71,,,9.71,,
1382,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"7,737.82",229285231-003,MISC FITTINGS,2,31.75 31.75,61.41,184.35,,,368.7,,
1383,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC,KEEWATIN,MN,55753,807,225904068-001,SCISSOR LIFT 19' ELECTRIC,1,120,280,469,. 00,96.4,469,,
1384,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS IRVIN DOOR 7 RD,WEST MIFFLIN,PA,15122,911.04,194796296-026,FORKLIFT WHSE 3000# GAS/LP,1,128,319,911.04,. 00,232.6,911.04,,
1385,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-025,STANDBY RENTAL 800KW GENERATOR,1,2040,3920,11760,,,,,
1386,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,950.00",228206323-002,SKID STEER MINI 301-600# TRACKED,1,284,805,"1,950.00",. 00,506.22,"1,950.00",,
1387,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,536,228283375-005,VERTICAL LIFT 15' ELEC SELF PROPELLED,1,149,295,536,. 00,680,536,,
1388,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS GARY,GARY,IN,46402-3101,"4,237.24",220867170-001,SKID STEER TRACK LOADER 1700-1999#,1,471,"1,343.00","2,943.00",,,"2,943.00",,471
1389,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS GARY,GARY,IN,46402-3101,"4,237.24",220867170-001,"SKID STEER BUCKET 66"" SMOOTH",1,110,248,715,. 00,1216.5,715,,
1390,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"4,042.00",214326870-009,FORKLIFT WHSE 20000-22499# PNEUMATIC,1,596,"1,908.00","4,042.00",. 00,2807,"4,042.00",,
1391,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"1,940.00",225378402-009,"LIGHT TOWER, 4-7KW VERT MAST",1,250.00 125.00,450.00 225.00,970.00 485.00,. 00,5111.8,970,,
1392,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",USS-KEETAC- OUTAGE,KEEWATIN,MN,55753,"1,940.00",225378402-009,"LIGHT TOWER, 4-7KW VERT MAST",1,250.00 125.00,450.00 225.00,970.00 485.00,. 00,4269,970,,
1393,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",USS IRVIN DOOR 7 RD,WEST MIFFLIN,PA,15122,"2,000.00",211446107-013,FORKLIFT WHSE 8000# GAS/LP,1,300,700,"2,000.00",. 00,2,"2,000.00",,
1394,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"2,627.83",214100665-002,SKID STEER TRACK LOADER 2000-2399#,1,528,"1,250.00","2,570.00",. 00,977.6,"2,570.00",,
1395,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,71.00-,214265584-013,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,745,71.00-,,
1396,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214265413-009,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,1761.06,"1,507.00",,
1397,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214602284-008,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,300,470,,
1398,0.676,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"5,221.55",226917245-001,"MOTOR, HYD 40-68HST THMP S",1,,,,,,"1,823.35",,
1399,0.676,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"5,221.55",226917245-001,"O-RING, 214 BUNA-N THMP S",1,,,,,,3.52,,
1400,0.676,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"5,221.55",226917245-001,"O-RING, 1 X 1/8 X 1- THMP S",1,,,,,,4.93,,
1401,0.676,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"5,221.55",226917245-001,O-RING #342 OUTER THMP S,1,,,,,,16.85,,
1402,0.676,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"5,221.55",226917245-001,"IMPELLER, 60 SERIES THMP S",1,,,,,,892.05,,
1403,0.676,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"5,221.55",226917245-001,SEAL 5/8 X 1 1/2 SAE,1,,,,,,6.57,,
1404,0.676,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"5,221.55",226917245-001,"CUTWATER S. S. 6, 3 HO",1,,,,,,399.09,,
1405,0.676,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"5,221.55",226917245-001,"FHCS, 1/2-13 X 1 SS3 THMP S SHOP SUPPLIES",3,,,,,,20.19 75.00,,
1406,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214304475-004,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,850,470,,
1407,0.516,"UNITED RENTALS (NORTH AMERICA),INC.",PITTSBURGH INT'L AIRPORT,CORAOPOLIS PA,,15108-2616,"1,076.42",225764379-001,,1,,,,2153.7,2151,,,
1408,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-007,FORKLIFT VARIABLE REACH 12000# 53'-69',1,572,"1,612.00","3,485.00",. 00,967.45,"3,485.00",,
1409,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-007,FORKLIFT FORK POSITION CARRIAGE,1,78,100,330,,,330,,
1410,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"3,150.00",200772763-017,HOSE 4X20 RUBBER SUCTION CAMLOCK,4,38,76,225,,,900,,
1411,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"3,150.00",200772763-017,HOSE 3X50 LAYFLAT DISCHARGE CAMLOCK,18,21,42,125,,,"2,250.00",,
1412,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214027488-001,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,500,"1,507.00",,
1413,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-031,"GLO/OFFICE CONTAINER 8X20X8'6""",1,,,395,,,395,,
1414,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,520,790007275-031,"CONTAINER 8X20X8'6""",1,,,125,,,125,,
1415,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",19TH & EDWARDSVILLE RD RT,GRANITE CITY,IL,62040,265,790032321-029,OFFICE TRAILER 12×60 NO RR,1,,,215,,,215,,
1416,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",19TH & EDWARDSVILLE RD RT,GRANITE CITY,IL,62040,265,790032321-029,OFFICE TRAILER STEPS,2,,,25,,,50,,
1417,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-033,STANDBY RENTAL 800KW GENERATOR,1,2040,3920,11760,,,,,
1418,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"2,627.83",214100665-007,SKID STEER TRACK LOADER 2000-2399#,1,528,"1,250.00","2,570.00",. 00,977.6,"2,570.00",,
1419,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265584-010,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,745,470,,
1420,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-002,FORKLIFT VARIABLE REACH 12000# 53'-69',1,572,"1,612.00","3,485.00",,,"3,485.00",,
1421,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-002,FORKLIFT FORK POSITION CARRIAGE,1,78,100,330,. 00,967.45,330,,
1422,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,392.00",218880106-006,BOX 25 YD DEWATERING ROLL TARP W/INSERT,1,79,549,"2,196.00",,,"2,196.00",,
1423,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,392.00",218880106-006,BOX 25 YD DEWATERING ROLL TARP W/INSERT,1,79,549,"2,196.00",,,"2,196.00",,
1424,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"3,150.00",200772763-016,HOSE 4X20 RUBBER SUCTION CAMLOCK,4,38,76,225,,,900,,
1425,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"3,150.00",200772763-016,HOSE 3X50 LAYFLAT DISCHARGE CAMLOCK,18,21,42,125,,,"2,250.00",,
1426,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,890,203334558-015,COMPRESSOR 175-195 CFM TIER 4,1,147,370,890,. 00,618,890,,
1427,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,578,225035206-005,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,87,205,578,. 00,1,578,,
1428,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,949.23-",218713195-002,"TRENCH BOX 8' X 16' (6"" SKE)",1,299,602,"1,667.00",,,602.00-,,
1429,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,949.23-",218713195-002,"TRENCH BOX 8' X 16' (6"" SKE)",1,299,602,"1,667.00",,,602.00-,,
1430,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,949.23-",218713195-002,"TRENCH BOX 4' X 16' (4"" WALL)",1,181,355,"1,057.00",,,355.00-,,
1431,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,949.23-",218713195-002,"TRENCH BOX 4' X 16' (4"" WALL)",1,181,355,"1,057.00",,,355.00-,,
1432,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,949.23-",218713195-002,ROAD PLATE 8' X 12',1,66,213,596,,,213.00-,,
1433,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,949.23-",218713195-002,LIFTING TOOL CROSSING PLATE,1,20,39,94,,,39.00-,,
1434,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,949.23-",218713195-002,LIFTING BRIDLE 4 LEG X 16',1,44.63,132.83,391.13,,,132.83-,,
1435,0.801,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"3,949.23-",218713195-002,STACKING PINS FOR STEEL BOXES,8,3.15 4.20,6.3,12.6,,,50.40-,,
1436,0.992,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,276.00",214264980-007,FORKLIFT WHSE 3000# GAS/LP,1,178,391,"1,276.00",. 00,1220,"1,276.00",,
1437,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,"2,133.00",217063971-004,BOOM 30-33' ARTICULATING DC,1,594,"1,214.00","2,133.00",. 00,445,"2,133.00",,
1438,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",KEETAC FAB SHOP,KEEWATIN,MN,55753,"1,689.00",214307947-006,FORKLIFT VARIABLE REACH 5000# 16-20',1,356,802,"1,689.00",. 00,850,"1,689.00",,
1439,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,583.00",228073986-003,FORKLIFT WHSE 6000# GAS/LP,1,301,781,"1,583.00",. 00,1100.64,"1,583.00",,
1440,0.987,"UNITED RENTALS (NORTH AMERICA),INC.",USS-GARY WORKS,GARY,IN,46402-1060,"1,068.51",124205482-101,FORKLIFT WHSE 1000-4000# ELEC WALKBEHIND,1,164,425,"1,045.00",. 00,75,"1,045.00",,164
1441,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,510,214566431-010,VERTICAL LIFT 15' ELEC SELF PROPELLED,1,142,281,510,. 00,220,510,,
1442,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"4,245.00",228672468-001,FORKLIFT WHSE 20000-22499# PNEUMATIC,1,626,"2,004.00","4,245.00",. 00,68.6,"4,245.00",,
